player_id,player_name,team,position,goals,expected_goals,successful_dribbles
P00430,Oleksandr Sydorchuk,Ukraine,Midfielder,4,0.006315789,9
P00431,Mykhailo Besedin,Ukraine,Midfielder,0,0.007368421,5
P00432,Viktor Stepanenko,Ukraine,Midfielder,2,0.021842105,7
P00433,Artem Bolbat,Ukraine,Midfielder,2,0.013684211,4
P00434,Ruslan Bondarenko,Ukraine,Midfielder,0,0.036578947,8
P00435,Yevhen Kryvtsov,Ukraine,Midfielder,3,0.017368421,15
P00436,Dmytro Zinchenko,Ukraine,Midfielder,1,0.017631579,5
P00437,Andriy Bolbat,Ukraine,Forward,2,0.043421053,6
P00438,Oleksandr Bondarenko,Ukraine,Forward,11,0.034736842,17
P00439,Mykhailo Kryvtsov,Ukraine,Forward,3,0.032894737,7
P00440,Viktor Zinchenko,Ukraine,Forward,2,0.016315789,8
P00441,Artem Tsygankov,Ukraine,Forward,3,0.037368421,11
P00442,Ruslan Sudakov,Ukraine,Forward,7,0.033421053,8
P00443,Andrew McTominay,Scotland,Goalkeeper,0,0,0
P00444,Scott McGregor,Scotland,Goalkeeper,0,0,0
P00445,John Gilmour,Scotland,Goalkeeper,0,0,0
P00446,Andrew Adams,Scotland,Defender,1,0.001836735,1
P00447,Scott Patterson,Scotland,Defender,1,0.001836735,0
P00448,John Hanley,Scotland,Defender,0,0.003061224,1
P00449,Stuart Hendry,Scotland,Defender,0,0.002040816,1
P00450,Graeme Doak,Scotland,Defender,0,0.00122449,2
P00451,Liam Turnbull,Scotland,Defender,0,0.003673469,1
P00452,Ryan Forrest,Scotland,Defender,1,0.001020408,1
P00453,Callum Christie,Scotland,Defender,1,0.000816327,1
P00454,Kieran Dykes,Scotland,Defender,2,0,0
P00455,Andrew Ferguson,Scotland,Midfielder,5,0.01122449,14
P00456,Scott Lewis,Scotland,Midfielder,1,0.012244898,7
P00457,John Armstrong,Scotland,Midfielder,4,0.012244898,21
P00458,Stuart Shankland,Scotland,Midfielder,0,0.025306122,7
P00459,Graeme Jack,Scotland,Midfielder,0,0.004285714,0
P00460,Liam Gallagher,Scotland,Midfielder,3,0.015918367,8
P00461,Ryan Clark,Scotland,Midfielder,5,0.01877551,20
P00462,Callum McTominay,Scotland,Midfielder,7,0.011020408,15
P00463,Andrew Jack,Scotland,Forward,12,0.057346939,31
P00464,Scott Gallagher,Scotland,Forward,8,0.061020408,20
P00465,John Clark,Scotland,Forward,4,0.043673469,17
P00466,Stuart McTominay,Scotland,Forward,12,0.107755102,29
P00467,Graeme McGregor,Scotland,Forward,2,0.038571429,9
P00468,Liam Gilmour,Scotland,Forward,3,0.053469388,19
P00469,Neymar Junior,Brazil,Goalkeeper,0,0,0
P00470,Vinicius Martins,Brazil,Goalkeeper,0,0,1
P00471,Rodrygo Paqueta,Brazil,Goalkeeper,0,0,0
P00472,Neymar Mendes,Brazil,Defender,1,0.000222222,0
P00473,Vinicius Guimaraes,Brazil,Defender,0,0.000888889,0
P00474,Rodrygo Fabinho,Brazil,Defender,0,0.002666667,1
P00475,Gabriel Alisson,Brazil,Defender,0,0.002,0
P00476,Casemiro Alexandre,Brazil,Defender,1,0.006,0
P00477,Marquinhos Santos,Brazil,Defender,0,0.002,0
P00478,Alisson Oliveira,Brazil,Defender,1,0.000666667,2
P00479,Richarlison Ferreira,Brazil,Defender,1,0.001333333,1
P00480,Bruno Lima,Brazil,Defender,0,0.000888889,0
P00481,Neymar Pereira,Brazil,Midfielder,1,0.003555556,7
P00482,Vinicius Moreira,Brazil,Midfielder,2,0.007555556,8
P00483,Rodrygo Costa,Brazil,Midfielder,0,0.022888889,5
P00484,Gabriel Souza,Brazil,Midfielder,1,0.021777778,10
P00485,Casemiro Carvalho,Brazil,Midfielder,0,0.016,7
P00486,Marquinhos Nunes,Brazil,Midfielder,3,0.014,9
P00487,Alisson Reis,Brazil,Midfielder,3,0.008444444,3
P00488,Richarlison Junior,Brazil,Midfielder,1,0.037111111,10
P00489,Neymar Carvalho,Brazil,Forward,6,0.027555556,9
P00490,Vinicius Nunes,Brazil,Forward,15,0.110888889,23
P00491,Rodrygo Reis,Brazil,Forward,6,0.027555556,12
P00492,Gabriel Junior,Brazil,Forward,8,0.020444444,9
P00493,Casemiro Martins,Brazil,Forward,8,0.031333333,15
P00494,Marquinhos Paqueta,Brazil,Forward,5,0.064,13
P00495,Lionel Alvarez,Argentina,Goalkeeper,0,0,1
P00496,Julian De Paul,Argentina,Goalkeeper,0,0,0
P00497,Emiliano Di Maria,Argentina,Goalkeeper,0,0,0
P00498,Lionel Martinez,Argentina,Defender,0,0.007647059,0
P00499,Julian Paredes,Argentina,Defender,0,0.000294118,1
P00500,Emiliano Mac Allister,Argentina,Defender,3,0.002058824,0
P00501,Rodrigo Lo Celso,Argentina,Defender,0,0.009117647,0
P00502,Lautaro Tagliafico,Argentina,Defender,0,0.001764706,0
P00503,Angel Gonzalez,Argentina,Defender,0,0.000882353,1
P00504,Leandro Pezzella,Argentina,Defender,1,0.000294118,0
P00505,Nahuel Correa,Argentina,Defender,0,0.000882353,1
P00506,Alexis Almada,Argentina,Defender,1,0.001176471,1
P00507,Lionel Montiel,Argentina,Midfielder,2,0.009705882,3
P00508,Julian Dybala,Argentina,Midfielder,0,0.002941176,6
P00509,Emiliano Acuna,Argentina,Midfielder,1,0.014705882,10
P00510,Rodrigo Fernandez,Argentina,Midfielder,2,0.052352941,15
P00511,Lautaro Sosa,Argentina,Midfielder,2,0.050294118,19
P00512,Angel Garay,Argentina,Midfielder,1,0.016176471,15
P00513,Leandro Balerdi,Argentina,Midfielder,2,0.008823529,3
P00514,Nahuel Alvarez,Argentina,Midfielder,0,0.010588235,7
P00515,Lionel Sosa,Argentina,Forward,2,0.011470588,5
P00516,Julian Garay,Argentina,Forward,8,0.086176471,20
P00517,Emiliano Balerdi,Argentina,Forward,6,0.019705882,2
P00518,Rodrigo Alvarez,Argentina,Forward,4,0.039705882,9
P00519,Lautaro De Paul,Argentina,Forward,7,0.054411765,20
P00520,Angel Di Maria,Argentina,Forward,4,0.070588235,14
P00521,Luis Rodriguez,Colombia,Goalkeeper,0,0,2
P00522,James Mina,Colombia,Goalkeeper,0,0,0
P00523,Duvan Cuadrado,Colombia,Goalkeeper,0,0,2
P00524,Luis Sanchez,Colombia,Defender,1,0.002608696,0
P00525,James Ospina,Colombia,Defender,1,0.000869565,0
P00526,Duvan Lerma,Colombia,Defender,0,0.000217391,0
P00527,Yerry Barrios,Colombia,Defender,2,0.001521739,1
P00528,Davinson Borja,Colombia,Defender,0,0.008043478,0
P00529,Juan Quintero,Colombia,Defender,0,0.003478261,2
P00530,Radamel Cuesta,Colombia,Defender,0,0.001521739,0
P00531,Jefferson Chara,Colombia,Defender,0,0.000434783,1
P00532,David Lucumi,Colombia,Defender,1,0.001956522,0
P00533,Luis Sinisterra,Colombia,Midfielder,1,0.012173913,3
P00534,James Morelos,Colombia,Midfielder,3,0.02826087,17
P00535,Duvan Tesillo,Colombia,Midfielder,2,0.015217391,6
P00536,Yerry Cantillo,Colombia,Midfielder,1,0.011956522,6
P00537,Davinson Villa,Colombia,Midfielder,5,0.01326087,16
P00538,Juan Munoz,Colombia,Midfielder,5,0.011521739,9
P00539,Radamel Rios,Colombia,Midfielder,3,0.021521739,16
P00540,Jefferson Rodriguez,Colombia,Midfielder,2,0.036521739,19
P00541,Luis Villa,Colombia,Forward,3,0.03326087,6
P00542,James Munoz,Colombia,Forward,1,0.027826087,12
P00543,Duvan Rios,Colombia,Forward,6,0.040869565,24
P00544,Yerry Rodriguez,Colombia,Forward,9,0.027826087,10
P00545,Davinson Mina,Colombia,Forward,7,0.056956522,30
P00546,Juan Cuadrado,Colombia,Forward,8,0.04826087,20
P00547,Alexis Vidal,Chile,Goalkeeper,0,0,0
P00548,Arturo Brereton,Chile,Goalkeeper,0,0,0
P00549,Gary Isla,Chile,Goalkeeper,0,0,0
P00550,Alexis Pulgar,Chile,Defender,1,0.001621622,1
P00551,Arturo Aranguiz,Chile,Defender,0,0.004054054,0
P00552,Gary Diaz,Chile,Defender,1,0,1
P00553,Ben Sierralta,Chile,Defender,0,0.00027027,1
P00554,Erick Mena,Chile,Defender,0,0.001891892,0
P00555,Mauricio Montes,Chile,Defender,0,0.000540541,0
P00556,Jean Zavala,Chile,Defender,2,0.000810811,1
P00557,Paulo Albornoz,Chile,Defender,0,0,1
P00558,Claudio Pavez,Chile,Defender,1,0.00027027,0
P00559,Alexis Lasarte,Chile,Midfielder,1,0.006756757,4
P00560,Arturo Fuentes,Chile,Midfielder,3,0.014864865,9
P00561,Gary Villanueva,Chile,Midfielder,3,0.020540541,17
P00562,Ben Castillo,Chile,Midfielder,1,0.003783784,3
P00563,Erick Valdivia,Chile,Midfielder,1,0.008918919,2
P00564,Mauricio Riquelme,Chile,Midfielder,0,0.010540541,7
P00565,Jean Delgado,Chile,Midfielder,3,0.027297297,6
P00566,Paulo Vidal,Chile,Midfielder,3,0.010810811,7
P00567,Alexis Valdivia,Chile,Forward,3,0.090810811,20
P00568,Arturo Riquelme,Chile,Forward,1,0.027837838,9
P00569,Gary Delgado,Chile,Forward,1,0.065405405,10
P00570,Ben Vidal,Chile,Forward,5,0.02972973,7
P00571,Erick Brereton,Chile,Forward,2,0.014864865,12
P00572,Mauricio Isla,Chile,Forward,4,0.023243243,9
P00573,Luis Cavani,Uruguay,Goalkeeper,0,0,1
P00574,Edinson Gimenez,Uruguay,Goalkeeper,0,0,1
P00575,Federico Bentancur,Uruguay,Goalkeeper,0,0,0
P00576,Luis Araujo,Uruguay,Defender,1,0.001333333,1
P00577,Edinson Nandez,Uruguay,Defender,0,0,0
P00578,Federico Coates,Uruguay,Defender,1,0.001777778,0
P00579,Jose Torreira,Uruguay,Defender,1,0.000222222,1
P00580,Ronald De Arrascaeta,Uruguay,Defender,1,0.000888889,1
P00581,Sebastian Nunez,Uruguay,Defender,0,0.000888889,0
P00582,Rodrigo Olivera,Uruguay,Defender,0,0.000888889,0
P00583,Diego Vina,Uruguay,Defender,1,0,1
P00584,Nahitan Canobbio,Uruguay,Defender,3,0.002,0
P00585,Luis Pellistri,Uruguay,Midfielder,4,0.031333333,10
P00586,Edinson Ugarte,Uruguay,Midfielder,2,0.010222222,5
P00587,Federico Caceres,Uruguay,Midfielder,4,0.017555556,9
P00588,Jose Rodriguez,Uruguay,Midfielder,3,0.021111111,12
P00589,Ronald Varela,Uruguay,Midfielder,1,0.019111111,6
P00590,Sebastian Torres,Uruguay,Midfielder,4,0.019111111,13
P00591,Rodrigo Trezeguet,Uruguay,Midfielder,1,0.013777778,1
P00592,Diego Cavani,Uruguay,Midfielder,4,0.012222222,4
P00593,Luis Varela,Uruguay,Forward,2,0.016888889,15
P00594,Edinson Torres,Uruguay,Forward,7,0.089777778,13
P00595,Federico Trezeguet,Uruguay,Forward,10,0.034888889,24
P00596,Jose Cavani,Uruguay,Forward,10,0.056,26
P00597,Ronald Gimenez,Uruguay,Forward,3,0.015111111,11
P00598,Sebastian Bentancur,Uruguay,Forward,6,0.021555556,5
P00599,Enner Caicedo,Ecuador,Goalkeeper,0,0,0
P00600,Moises Mena,Ecuador,Goalkeeper,0,0,0
P00601,Pervis Preciado,Ecuador,Goalkeeper,0,0,1
P00602,Enner Hincapie,Ecuador,Defender,2,0.001489362,1
P00603,Moises Torres,Ecuador,Defender,0,0.002765957,0
P00604,Pervis Gruezo,Ecuador,Defender,0,0.003404255,1
P00605,Angel Plata,Ecuador,Defender,0,0.001914894,0
P00606,Gonzalo Ramirez,Ecuador,Defender,1,0.001489362,1
P00607,Sebastian Angulo,Ecuador,Defender,0,0.000851064,0
P00608,Diego Pacho,Ecuador,Defender,0,0.000212766,0
P00609,Felix Rodriguez,Ecuador,Defender,0,0.002978723,0
P00610,Jackson Canga,Ecuador,Defender,2,0,1
P00611,Enner Ibarra,Ecuador,Midfielder,0,0.009148936,3
P00612,Moises Minda,Ecuador,Midfielder,0,0.010638298,4
P00613,Pervis Palacios,Ecuador,Midfielder,0,0.013829787,17
P00614,Angel Intriago,Ecuador,Midfielder,2,0.008085106,8
P00615,Gonzalo Zapata,Ecuador,Midfielder,0,0.004680851,5
P00616,Sebastian Pellerano,Ecuador,Midfielder,2,0.00893617,7
P00617,Diego Molina,Ecuador,Midfielder,0,0.012340426,9
P00618,Felix Caicedo,Ecuador,Midfielder,2,0.022553191,7
P00619,Enner Zapata,Ecuador,Forward,4,0.031489362,8
P00620,Moises Pellerano,Ecuador,Forward,11,0.059787234,23
P00621,Pervis Molina,Ecuador,Forward,4,0.031914894,14
P00622,Angel Caicedo,Ecuador,Forward,10,0.028085106,17
P00623,Gonzalo Mena,Ecuador,Forward,9,0.026170213,15
P00624,Sebastian Preciado,Ecuador,Forward,5,0.025531915,9
P00625,Paolo Lapadula,Peru,Goalkeeper,0,0,0
P00626,Gianluca Advincula,Peru,Goalkeeper,0,0,1
P00627,Pedro Cueva,Peru,Goalkeeper,0,0,0
P00628,Paolo Carrillo,Peru,Defender,0,0.001458333,0
P00629,Gianluca Tapia,Peru,Defender,0,0.000625,0
P00630,Pedro Callens,Peru,Defender,0,0,4
P00631,Luis Abram,Peru,Defender,3,0.00125,1
P00632,André Yotun,Peru,Defender,1,0.001458333,0
P00633,Christian Valera,Peru,Defender,0,0,0
P00634,Renato Traverso,Peru,Defender,2,0.001041667,0
P00635,Sergio Lora,Peru,Defender,4,0.001666667,0
P00636,Alexander Hohberg,Peru,Defender,0,0.001458333,0
P00637,Paolo Flores,Peru,Midfielder,0,0.019791667,11
P00638,Gianluca Peña,Peru,Midfielder,4,0.013958333,14
P00639,Pedro Garcia,Peru,Midfielder,0,0.00625,2
P00640,Luis Cartagena,Peru,Midfielder,3,0.02125,10
P00641,André Gonzalez,Peru,Midfielder,3,0.008125,6
P00642,Christian Urruti,Peru,Midfielder,5,0.034791667,12
P00643,Renato Lliuya,Peru,Midfielder,1,0.0175,8
P00644,Sergio Lapadula,Peru,Midfielder,4,0.018541667,11
P00645,Paolo Gonzalez,Peru,Forward,13,0.112083333,50
P00646,Gianluca Urruti,Peru,Forward,6,0.050833333,8
P00647,Pedro Lliuya,Peru,Forward,2,0.059791667,9
P00648,Luis Lapadula,Peru,Forward,5,0.033125,6
P00649,André Advincula,Peru,Forward,7,0.040833333,26
P00650,Christian Cueva,Peru,Forward,4,0.030833333,16
P00651,Christian McKennie,United States,Goalkeeper,0,0,0
P00652,Weston Adams,United States,Goalkeeper,0,0,1
P00653,Giovanni Weah,United States,Goalkeeper,0,0,2
P00654,Christian Robinson,United States,Defender,1,0,0
P00655,Weston Dest,United States,Defender,1,0.001842105,1
P00656,Giovanni Musah,United States,Defender,0,0.000526316,0
P00657,Tyler Balogan,United States,Defender,0,0.001315789,0
P00658,Antonee Carter-Vickers,United States,Defender,1,0.000789474,0
P00659,Timothy Zimmerman,United States,Defender,0,0.000263158,0
P00660,Sergino Busio,United States,Defender,1,0.000789474,0
P00661,Brenden Pepi,United States,Defender,0,0.004473684,1
P00662,Yunus Robinson,United States,Defender,2,0.000263158,0
P00663,Christian Sargent,United States,Midfielder,1,0.012105263,13
P00664,Weston Acosta,United States,Midfielder,2,0.019210526,6
P00665,Giovanni Tillman,United States,Midfielder,2,0.047105263,18
P00666,Tyler Morris,United States,Midfielder,2,0.010526316,9
P00667,Antonee Horvath,United States,Midfielder,2,0.012631579,8
P00668,Timothy Yedlin,United States,Midfielder,1,0.007368421,8
P00669,Sergino Hoppe,United States,Midfielder,2,0.027894737,11
P00670,Brenden McKennie,United States,Midfielder,1,0.005789474,13
P00671,Christian Horvath,United States,Forward,4,0.035,12
P00672,Weston Yedlin,United States,Forward,4,0.037894737,17
P00673,Giovanni Hoppe,United States,Forward,9,0.057631579,30
P00674,Tyler McKennie,United States,Forward,2,0.019210526,5
P00675,Antonee Adams,United States,Forward,3,0.034736842,15
P00676,Timothy Weah,United States,Forward,12,0.033421053,14
P00677,Santiago Lozano,Mexico,Goalkeeper,0,0,1
P00678,Hirving Alvarez,Mexico,Goalkeeper,0,0,1
P00679,Raul Lainez,Mexico,Goalkeeper,0,0,0
P00680,Santiago Corona,Mexico,Defender,1,0.00175,1
P00681,Hirving Ochoa,Mexico,Defender,4,0.00175,1
P00682,Raul Herrera,Mexico,Defender,1,0.00525,1
P00683,Edson Layun,Mexico,Defender,1,0.00175,0
P00684,Jesus Gutierrez,Mexico,Defender,0,0.002,1
P00685,Diego Vega,Mexico,Defender,1,0.00075,0
P00686,Guillermo Almada,Mexico,Defender,1,0.0015,0
P00687,Jorge Cordova,Mexico,Defender,1,0.00925,0
P00688,Hector Vasquez,Mexico,Defender,0,0.00175,1
P00689,Santiago Araujo,Mexico,Midfielder,0,0.006,6
P00690,Hirving Pineda,Mexico,Midfielder,1,0.003,3
P00691,Raul Antuna,Mexico,Midfielder,1,0.0145,9
P00692,Edson Martinez,Mexico,Midfielder,3,0.0105,8
P00693,Jesus Reyes,Mexico,Midfielder,6,0.017,18
P00694,Diego Romo,Mexico,Midfielder,3,0.02875,4
P00695,Guillermo Torres,Mexico,Midfielder,2,0.00525,8
P00696,Jorge Lozano,Mexico,Midfielder,1,0.00325,7
P00697,Santiago Reyes,Mexico,Forward,3,0.03175,9
P00698,Hirving Romo,Mexico,Forward,5,0.026,9
P00699,Raul Torres,Mexico,Forward,11,0.0515,44
P00700,Edson Lozano,Mexico,Forward,9,0.07975,19
P00701,Jesus Alvarez,Mexico,Forward,0,0.017,5
P00702,Diego Lainez,Mexico,Forward,6,0.02925,12
P00703,Alphonso David,Canada,Goalkeeper,0,0,0
P00704,Jonathan Eustaquio,Canada,Goalkeeper,0,0,0
P00705,Cyle Buchanan,Canada,Goalkeeper,0,0,2
P00706,Alphonso Johnston,Canada,Defender,2,0,1
P00707,Jonathan Adekugbe,Canada,Defender,0,0.00375,1
P00708,Cyle Borjan,Canada,Defender,0,0.002708333,0
P00709,Stephen Miller,Canada,Defender,0,0.000416667,0
P00710,Alistair Fraser,Canada,Defender,0,0.000625,0
P00711,Tajon Utoikamanu,Canada,Defender,1,0.003541667,0
P00712,Sam Hoilett,Canada,Defender,0,0.001458333,0
P00713,Liam Cornelius,Canada,Defender,1,0.00375,1
P00714,Richie Bomba,Canada,Defender,0,0.001875,0
P00715,Alphonso Wotherspoon,Canada,Midfielder,2,0.03,18
P00716,Jonathan Cavallini,Canada,Midfielder,2,0.010833333,8
P00717,Cyle Waterman,Canada,Midfielder,1,0.010625,5
P00718,Stephen Kennedy,Canada,Midfielder,3,0.013333333,19
P00719,Alistair Piette,Canada,Midfielder,2,0.011666667,5
P00720,Tajon Zator,Canada,Midfielder,2,0.008333333,6
P00721,Sam James,Canada,Midfielder,4,0.027916667,22
P00722,Liam David,Canada,Midfielder,4,0.006666667,9
P00723,Alphonso Piette,Canada,Forward,7,0.042291667,25
P00724,Jonathan Zator,Canada,Forward,5,0.035,9
P00725,Cyle James,Canada,Forward,4,0.038333333,14
P00726,Stephen David,Canada,Forward,9,0.047708333,27
P00727,Alistair Eustaquio,Canada,Forward,5,0.0675,26
P00728,Tajon Buchanan,Canada,Forward,9,0.050416667,27
P00729,Keylor Campbell,Costa Rica,Goalkeeper,0,0,0
P00730,Joel Borges,Costa Rica,Goalkeeper,0,0,1
P00731,Bryan Duarte,Costa Rica,Goalkeeper,0,0,1
P00732,Keylor Calvo,Costa Rica,Defender,0,0.000652174,0
P00733,Joel Oviedo,Costa Rica,Defender,0,0.000869565,0
P00734,Bryan Matarrita,Costa Rica,Defender,0,0.000217391,0
P00735,Celso Tejeda,Costa Rica,Defender,1,0.002173913,1
P00736,Francisco Wallace,Costa Rica,Defender,0,0.001956522,1
P00737,Randal Brenes,Costa Rica,Defender,1,0.000869565,1
P00738,Patrick Alvarado,Costa Rica,Defender,1,0.000434783,1
P00739,Oscar Chacon,Costa Rica,Defender,1,0.003913043,0
P00740,Ronald Haxiel,Costa Rica,Defender,0,0.001521739,1
P00741,Keylor Watson,Costa Rica,Midfielder,5,0.011956522,11
P00742,Joel Soto,Costa Rica,Midfielder,3,0.01,6
P00743,Bryan Leiton,Costa Rica,Midfielder,2,0.004565217,14
P00744,Celso Zuniga,Costa Rica,Midfielder,0,0.008913043,4
P00745,Francisco Aguilar,Costa Rica,Midfielder,0,0.030434783,9
P00746,Randal Salas,Costa Rica,Midfielder,1,0.007173913,3
P00747,Patrick Vargas,Costa Rica,Midfielder,9,0.06326087,26
P00748,Oscar Campbell,Costa Rica,Midfielder,2,0.01326087,2
P00749,Keylor Aguilar,Costa Rica,Forward,7,0.04326087,21
P00750,Joel Salas,Costa Rica,Forward,7,0.041086957,11
P00751,Bryan Vargas,Costa Rica,Forward,3,0.041521739,24
P00752,Celso Campbell,Costa Rica,Forward,12,0.075869565,26
P00753,Francisco Borges,Costa Rica,Forward,7,0.017173913,9
P00754,Randal Duarte,Costa Rica,Forward,14,0.060217391,20
P00755,Leon Antonio,Jamaica,Goalkeeper,0,0,1
P00756,Michail Gray,Jamaica,Goalkeeper,0,0,0
P00757,Bobby Hector,Jamaica,Goalkeeper,0,0,0
P00758,Leon Lowe,Jamaica,Defender,1,0.002881356,1
P00759,Michail Pinnock,Jamaica,Defender,0,0.006101695,1
P00760,Bobby Lawrence,Jamaica,Defender,2,0.003728814,0
P00761,Andre Johnson,Jamaica,Defender,3,0.00220339,1
P00762,Damion Marshall,Jamaica,Defender,2,0.000508475,1
P00763,Kasey Dickinson,Jamaica,Defender,3,0.000508475,0
P00764,Adrian Simpson,Jamaica,Defender,1,0.001525424,1
P00765,Shamar Gordon,Jamaica,Defender,2,0.000508475,0
P00766,Alvas Holness,Jamaica,Defender,0,0.000508475,0
P00767,Leon Grant,Jamaica,Midfielder,3,0.013728814,3
P00768,Michail McCarey,Jamaica,Midfielder,2,0.019322034,18
P00769,Bobby Lambert,Jamaica,Midfielder,2,0.012542373,8
P00770,Andre Ricketts,Jamaica,Midfielder,4,0.019152542,14
P00771,Damion Bishop,Jamaica,Midfielder,2,0.008644068,20
P00772,Kasey Williams,Jamaica,Midfielder,2,0.010508475,13
P00773,Adrian Rodrigues,Jamaica,Midfielder,1,0.00440678,7
P00774,Shamar Antonio,Jamaica,Midfielder,3,0.017457627,15
P00775,Leon Bishop,Jamaica,Forward,4,0.044237288,25
P00776,Michail Williams,Jamaica,Forward,3,0.041186441,15
P00777,Bobby Rodrigues,Jamaica,Forward,4,0.025084746,6
P00778,Andre Antonio,Jamaica,Forward,8,0.035423729,24
P00779,Damion Gray,Jamaica,Forward,11,0.031525424,21
P00780,Kasey Hector,Jamaica,Forward,16,0.049152542,43
P00781,Anibal Rodriguez,Panama,Goalkeeper,0,0,0
P00782,Jose Davis,Panama,Goalkeeper,0,0,0
P00783,Michael Cooper,Panama,Goalkeeper,0,0,0
P00784,Anibal Barcenas,Panama,Defender,0,0.004255319,2
P00785,Jose Omar,Panama,Defender,2,0.008510638,1
P00786,Michael Escobar,Panama,Defender,0,0,0
P00787,Eric Aguilar,Panama,Defender,1,0.00212766,1
P00788,Abdiel Martinez,Panama,Defender,1,0.000851064,0
P00789,Armando Cummings,Panama,Defender,0,0.000212766,1
P00790,Harold Valenzuela,Panama,Defender,0,0.002978723,0
P00791,Cesar Rojas,Panama,Defender,0,0.00106383,3
P00792,Yoel Rodriguez,Panama,Defender,2,0.002765957,0
P00793,Anibal Perez,Panama,Midfielder,5,0.012340426,25
P00794,Jose Gomez,Panama,Midfielder,2,0.018723404,14
P00795,Michael Gonzalez,Panama,Midfielder,5,0.017659574,7
P00796,Eric Ortiz,Panama,Midfielder,6,0.009787234,8
P00797,Abdiel Sanchez,Panama,Midfielder,2,0.00787234,6
P00798,Armando Torres,Panama,Midfielder,2,0.008510638,4
P00799,Harold Brown,Panama,Midfielder,2,0.028297872,11
P00800,Cesar Rodriguez,Panama,Midfielder,8,0.035531915,13
P00801,Anibal Sanchez,Panama,Forward,10,0.056382979,47
P00802,Jose Torres,Panama,Forward,6,0.033404255,16
P00803,Michael Brown,Panama,Forward,9,0.053617021,16
P00804,Eric Rodriguez,Panama,Forward,15,0.045744681,45
P00805,Abdiel Davis,Panama,Forward,3,0.03106383,8
P00806,Armando Cooper,Panama,Forward,9,0.057021277,14
P00807,Daichi Kubo,Japan,Goalkeeper,0,0,1
P00808,Takefusa Endo,Japan,Goalkeeper,0,0,0
P00809,Kaoru Kamada,Japan,Goalkeeper,0,0,1
P00810,Daichi Doan,Japan,Defender,0,0.001111111,0
P00811,Takefusa Tanaka,Japan,Defender,0,0.002777778,1
P00812,Kaoru Yoshida,Japan,Defender,1,0.000833333,0
P00813,Wataru Itakura,Japan,Defender,0,0,0
P00814,Ritsu Ito,Japan,Defender,1,0.004166667,0
P00815,Junya Furuhashi,Japan,Defender,0,0.001944444,0
P00816,Ao Mori,Japan,Defender,1,0,0
P00817,Ayase Suzuki,Japan,Defender,0,0.003888889,0
P00818,Hiroki Ogawa,Japan,Defender,2,0.0025,1
P00819,Daichi Asano,Japan,Midfielder,3,0.003888889,3
P00820,Takefusa Hatate,Japan,Midfielder,2,0.001944444,4
P00821,Kaoru Machida,Japan,Midfielder,2,0.013611111,4
P00822,Wataru Ueda,Japan,Midfielder,0,0.009444444,3
P00823,Ritsu Hashioka,Japan,Midfielder,1,0.005,5
P00824,Junya Nakano,Japan,Midfielder,2,0.033333333,20
P00825,Ao Shiotani,Japan,Midfielder,0,0.009722222,5
P00826,Ayase Kubo,Japan,Midfielder,3,0.009722222,13
P00827,Daichi Hashioka,Japan,Forward,9,0.050833333,25
P00828,Takefusa Nakano,Japan,Forward,5,0.025,11
P00829,Kaoru Shiotani,Japan,Forward,3,0.049444444,15
P00830,Wataru Kubo,Japan,Forward,3,0.040277778,15
P00831,Ritsu Endo,Japan,Forward,7,0.079166667,20
P00832,Junya Kamada,Japan,Forward,4,0.021666667,9
P00833,Son Hwang,South Korea,Goalkeeper,0,0,0
P00834,Hee-chan Hwang,South Korea,Goalkeeper,0,0,1
P00835,Min-jae Son,South Korea,Goalkeeper,0,0,1
P00836,Son Lee,South Korea,Defender,1,0.000882353,0
P00837,Hee-chan Hwang,South Korea,Defender,0,0,2
P00838,Min-jae Kim,South Korea,Defender,2,0.000294118,0
P00839,Jae-sung Park,South Korea,Defender,2,0.001470588,0
P00840,In-beom Jung,South Korea,Defender,1,0.002941176,0
P00841,Hwang Oh,South Korea,Defender,0,0.000294118,1
P00842,Woo-young Na,South Korea,Defender,1,0.004117647,0
P00843,Young-woo Jeong,South Korea,Defender,0,0.011470588,0
P00844,Seung-gyu Lee,South Korea,Defender,0,0.001764706,0
P00845,Son Hong,South Korea,Midfielder,3,0.012647059,14
P00846,Hee-chan Kwon,South Korea,Midfielder,0,0.010882353,6
P00847,Min-jae Song,South Korea,Midfielder,1,0.012941176,4
P00848,Jae-sung Yang,South Korea,Midfielder,1,0.001470588,1
P00849,In-beom Seol,South Korea,Midfielder,1,0.010294118,17
P00850,Hwang Choi,South Korea,Midfielder,1,0.042058824,12
P00851,Woo-young Ji,South Korea,Midfielder,0,0.007058824,1
P00852,Young-woo Hwang,South Korea,Midfielder,1,0.002352941,4
P00853,Son Seol,South Korea,Forward,2,0.009705882,5
P00854,Hee-chan Choi,South Korea,Forward,4,0.029705882,8
P00855,Min-jae Ji,South Korea,Forward,6,0.018235294,32
P00856,Jae-sung Hwang,South Korea,Forward,4,0.026764706,16
P00857,In-beom Hwang,South Korea,Forward,5,0.066764706,13
P00858,Hwang Son,South Korea,Forward,2,0.042647059,6
P00859,Mehdi Azmoun,Iran,Goalkeeper,0,0,0
P00860,Sardar Ghoddos,Iran,Goalkeeper,0,0,1
P00861,Alireza Hosseini,Iran,Goalkeeper,0,0,2
